year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,park_benches,state,pop2020,pop2010,area2020
2016,65,Columbus,7.1,14.0,9%,9.0,52%,14.0,$89,10.0,1.8,6.0,0.6,6.0,1.8,6.0,0.7,8.0,,,,,7.0,54.0,45.0,2.5,Ohio,905748.0,787033.0,220.0
2016,65,Columbus,7.1,14.0,9%,9.0,52%,14.0,$89,10.0,1.8,6.0,0.6,6.0,1.8,6.0,0.7,8.0,,,,,7.0,54.0,45.0,2.5,Georgia,206922.0,189885.0,216.5
2016,65,Durham,11.3,20.0,4%,3.0,48%,12.0,$82,9.0,1.8,6.0,1.2,13.0,2.3,9.0,0.8,10.0,,,,,10.0,54.0,45.0,2.5,North Carolina,283506.0,228330.0,112.8
2016,65,Los Angeles,4.8,9.0,14%,15.0,55%,16.0,$80,9.0,0.8,1.0,0.3,2.0,1.1,3.0,1.1,14.0,,,,,5.0,54.0,45.0,2.5,California,3898747.0,3792621.0,469.5
2016,69,Greensboro,4.0,7.0,9%,10.0,59%,18.0,$68,7.0,2.3,8.0,0.7,8.0,3.7,15.0,0.9,11.0,,,,,11.0,53.0,44.0,2.0,North Carolina,299035.0,269666.0,129.6
2016,69,Toledo,5.3,10.0,6%,6.0,76%,28.0,$45,4.0,1.9,6.0,0.4,3.0,2.8,11.0,0.1,1.0,,,,,5.0,53.0,44.0,2.0,Ohio,270871.0,287208.0,80.5
2016,71,Bakersfield,9.0,17.0,6%,6.0,42%,9.0,$84,9.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,11.0,52.0,43.5,2.0,California,403455.0,347483.0,149.8
2016,71,Chandler,8.3,16.0,4%,3.0,56%,16.0,$67,7.0,2.6,9.0,1.6,18.0,2.2,8.0,0.2,3.0,,,,,10.0,52.0,43.5,2.0,Arizona,275987.0,236123.0,65.3
2016,71,Reno,4.3,8.0,5%,5.0,71%,25.0,$50,5.0,3.3,13.0,0.8,9.0,3.0,11.0,0.3,4.0,,,,,9.0,52.0,43.5,2.0,Nevada,264165.0,225221.0,108.8
2016,71,San Antonio,11.5,20.0,9%,9.0,36%,6.0,$95,11.0,1.7,5.0,0.5,5.0,1.7,6.0,0.7,9.0,,,,,6.0,52.0,43.5,2.0,Texas,1434625.0,1327407.0,498.8
2016,75,Detroit,2.4,4.0,6%,6.0,78%,29.0,$15,1.0,3.1,12.0,0.6,6.0,4.7,19.0,0.4,5.0,,,,,11.0,51.0,42.5,2.0,Michigan,639111.0,713777.0,138.7
2016,75,El Paso,3.7,7.0,19%,20.0,49%,13.0,$36,3.0,2.4,9.0,0.4,4.0,2.7,10.0,0.8,10.0,,,,,8.0,51.0,42.5,2.0,Texas,678815.0,649121.0,258.4
2016,75,Newark,1.1,2.0,6%,6.0,91%,36.0,$36,3.0,1.5,4.0,0.0,0.0,0.8,2.0,0.9,11.0,,,,,4.0,51.0,42.5,2.0,New Jersey,311549.0,277140.0,24.1
2016,78,Chula Vista,6.8,13.0,8%,8.0,52%,14.0,$42,4.0,2.0,7.0,1.2,13.0,3.0,12.0,0.7,9.0,,,,,10.0,49.0,41.0,2.0,California,275487.0,243916.0,49.6
2016,78,Fort Worth,7.5,14.0,6%,5.0,55%,16.0,$81,9.0,1.4,4.0,0.1,1.0,2.3,9.0,0.3,4.0,,,,,5.0,49.0,41.0,2.0,Texas,918915.0,741206.0,342.9
2016,78,Houston,6.0,11.0,14%,15.0,48%,12.0,$37,3.0,2.3,8.0,0.7,8.0,2.0,7.0,0.7,8.0,,,,,8.0,49.0,41.0,2.0,Texas,2304580.0,2100263.0,640.4
2016,78,Wichita,11.3,20.0,5%,4.0,50%,14.0,$47,5.0,1.0,2.0,0.8,8.0,2.1,8.0,0.5,5.0,,,,,6.0,49.0,41.0,2.0,Kansas,397532.0,382368.0,162.0
2016,82,Stockton,5.4,10.0,3%,2.0,71%,25.0,$15,1.0,3.6,14.0,1.0,11.0,2.4,9.0,0.4,5.0,,,,,10.0,48.0,40.0,2.0,California,320804.0,291707.0,62.2
2016,83,Santa Ana,6.0,11.0,3%,2.0,70%,25.0,$44,4.0,1.3,3.0,0.0,0.0,1.3,4.0,0.5,7.0,,,,,4.0,46.0,38.5,2.0,California,310227.0,324528.0,27.3
2016,83,Tucson,5.0,9.0,3%,2.0,56%,17.0,$81,9.0,1.2,3.0,1.3,15.0,1.9,7.0,0.8,10.0,,,,,9.0,46.0,38.5,2.0,Arizona,542629.0,520116.0,241.0
2016,85,Irving,4.1,8.0,5%,5.0,57%,17.0,$59,6.0,1.2,3.0,0.9,9.0,3.3,13.0,0.9,11.0,,,,,9.0,45.0,37.5,1.5,Texas,256684.0,216290.0,67.0
2016,85,Memphis,10.0,19.0,5%,4.0,41%,9.0,$53,5.0,2.9,11.0,0.5,4.0,1.8,6.0,0.9,12.0,,,,,8.0,45.0,37.5,1.5,Tennessee,633104.0,646889.0,297.0
2016,87,Lubbock,9.7,19.0,3%,2.0,53%,15.0,$45,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,44.0,36.5,1.5,Texas,257141.0,229573.0,134.6
2016,88,Baton Rouge,4.3,8.0,3%,2.0,50%,13.0,$49,5.0,5.1,20.0,0.9,9.0,2.9,11.0,2.9,20.0,,,,,15.0,43.0,36.0,1.5,Louisiana,227470.0,229493.0,86.3
2016,89,Jacksonville,5.7,11.0,14%,15.0,32%,3.0,$32,3.0,1.9,6.0,0.4,3.0,3.4,13.0,1.4,18.0,,,,,10.0,42.0,35.0,1.5,Florida,949611.0,821784.0,747.3
2016,89,Oklahoma City,6.7,13.0,7%,7.0,42%,9.0,$54,6.0,2.0,7.0,0.5,5.0,1.8,6.0,0.8,10.0,,,,,7.0,42.0,35.0,1.5,Oklahoma,681054.0,579999.0,606.2
2016,91,Hialeah,5.1,10.0,1%,1.0,62%,20.0,$34,3.0,3.1,12.0,0.0,0.0,0.5,1.0,1.1,14.0,,,,,7.0,41.0,34.0,1.5,Florida,223109.0,224669.0,21.6
2016,91,Mesa,2.6,5.0,3%,2.0,64%,21.0,$70,8.0,2.6,10.0,0.4,4.0,1.4,4.0,0.2,2.0,,,,,5.0,41.0,34.0,1.5,Arizona,504258.0,439041.0,138.7
2016,93,Louisville,7.7,15.0,7%,7.0,34%,4.0,$55,6.0,2.3,8.0,0.9,10.0,2.5,9.0,0.4,5.0,,,,,8.0,40.0,33.5,1.5,Kentucky,633045.0,597337.0,263.5
2016,93,Winston-Salem,9.8,19.0,4%,4.0,35%,5.0,$44,4.0,1.3,3.0,0.4,4.0,1.9,7.0,1.4,18.0,,,,,8.0,40.0,33.5,1.5,North Carolina,249545.0,229617.0,132.7
2016,95,Charlotte,15.9,20.0,6%,6.0,27%,1.0,$44,4.0,1.1,2.0,0.6,6.0,1.9,7.0,0.5,6.0,,,,,5.0,36.0,30.0,1.0,North Carolina,874579.0,731424.0,308.3
2016,95,Indianapolis,9.9,19.0,5%,5.0,32%,4.0,$26,2.0,2.3,8.0,0.5,5.0,1.5,5.0,0.5,7.0,,,,,6.0,36.0,30.0,1.0,Indiana,887642.0,820445.0,361.6
2016,97,Fresno,5.0,9.0,3%,2.0,54%,15.0,$33,3.0,0.8,1.0,1.2,13.0,1.3,4.0,0.3,4.0,,,,,6.0,35.0,29.0,1.0,California,542107.0,494665.0,115.2
2016,98,Fort Wayne,3.9,7.0,3%,3.0,42%,9.0,$70,8.0,1.7,5.0,0.8,8.0,2.2,8.0,0.4,5.0,,,,,7.0,34.0,28.5,1.0,Indiana,263886.0,253691.0,110.7
2015,1,Minneapolis,6.8,13.0,14.9%,16.0,95%,38.0,$224,20.0,1.7,5.0,1.7,20.0,2.8,11.0,2.5,20.0,,,,,56.0,14.0,84.0,5.0,Minnesota,429954.0,382578.0,54.0
2015,1,St. Paul,3.7,7.0,15.3%,16.0,96%,40.0,$210,20.0,4.1,17.0,1.4,18.0,3.9,16.0,1.8,20.0,,,,,71.0,18.0,84.0,5.0,Minnesota,311527.0,285068.0,52.0
2015,3,Washington,0.8,1.0,21.9%,20.0,97%,40.0,$343,20.0,4.0,16.0,1.7,20.0,1.8,6.0,2.3,20.0,,,,,62.0,16.0,81.0,5.0,District of Columbia,689545.0,601723.0,61.1
2015,4,San Francisco,1.9,3.0,19.0%,20.0,99%,40.0,$229,20.0,1.9,6.0,3.5,20.0,1.6,4.0,0.6,8.0,,,,,38.0,10.0,77.5,4.5,California,873965.0,805235.0,46.9
2015,5,New York,1.1,2.0,20.8%,20.0,97%,40.0,$172,20.0,3.5,14.0,1.6,20.0,2.0,6.0,0.1,1.0,,,,,41.0,10.0,76.5,4.5,New York,8804190.0,8175133.0,300.5
2015,5,Portland,4.6,9.0,17.7%,19.0,85%,34.0,$145,17.0,3.8,15.0,5.4,20.0,2.1,7.0,0.6,8.0,,,,,50.0,13.0,76.5,4.5,Oregon,652503.0,583776.0,133.5
2015,7,Cincinnati,4.5,9.0,15.4%,16.0,71%,26.0,$203,20.0,5.2,20.0,1.3,17.0,5.1,20.0,2.4,20.0,,,,,77.0,19.0,75.0,4.5,Ohio,309317.0,296943.0,77.8
2015,8,Boston,1.7,3.0,16.9%,18.0,98%,40.0,$118,13.0,3.7,15.0,0.8,10.0,3.1,12.0,1.0,13.0,,,,,50.0,13.0,72.5,4.0,Massachusetts,675647.0,617594.0,48.3
2015,9,San Diego,6.8,13.0,23.5%,20.0,77%,30.0,$108,12.0,2.8,11.0,1.1,14.0,1.9,6.0,1.0,13.0,,,,,44.0,11.0,71.5,4.0,California,1386932.0,1307402.0,325.9
2015,9,Seattle,2.4,4.0,12.4%,13.0,93%,38.0,$265,20.0,1.9,6.0,2.1,20.0,2.3,8.0,0.8,11.0,,,,,45.0,11.0,71.5,4.0,Washington,737015.0,608660.0,83.8
2015,11,Oakland,2.5,4.0,18.3%,20.0,85%,34.0,$144,17.0,2.7,10.0,0.7,9.0,1.8,6.0,1.2,16.0,,,,,41.0,10.0,71.0,4.0,California,440646.0,390724.0,55.9
2015,12,Chicago,2.2,4.0,9.1%,9.0,92%,38.0,$167,20.0,2.9,11.0,0.8,10.0,2.4,9.0,1.8,20.0,,,,,50.0,13.0,70.0,4.0,Illinois,2746388.0,2695598.0,227.7
2015,13,Albuquerque,4.3,8.0,23.7%,20.0,82%,32.0,$68,7.0,2.2,8.0,2.2,20.0,2.6,10.0,1.1,15.0,,,,,53.0,13.0,66.5,4.0,New Mexico,564559.0,545852.0,187.3
2015,13,Aurora,7.9,15.0,10.5%,10.0,86%,34.0,$127,14.0,1.9,6.0,0.9,11.0,2.3,8.0,0.3,3.0,,,,,28.0,7.0,66.5,4.0,Colorado,386261.0,325078.0,160.1
2015,13,Aurora,7.9,15.0,10.5%,10.0,86%,34.0,$127,14.0,1.9,6.0,0.9,11.0,2.3,8.0,0.3,3.0,,,,,28.0,7.0,66.5,4.0,Illinois,180542.0,197899.0,45.0
2015,13,Sacramento,5.8,11.0,8.2%,7.0,78%,30.0,$147,17.0,2.7,10.0,2.1,20.0,3.9,16.0,1.0,14.0,,,,,60.0,15.0,66.5,4.0,California,524943.0,466488.0,98.6
2015,16,Denver,6.1,12.0,7.9%,7.0,86%,34.0,$117,13.0,1.6,5.0,1.7,20.0,3.8,15.0,0.9,13.0,,,,,53.0,13.0,66.0,4.0,Colorado,715522.0,600158.0,153.1
2015,17,Plano,13.3,20.0,9.2%,9.0,74%,28.0,$125,14.0,1.8,6.0,0.4,4.0,2.6,9.0,0.4,4.0,,,,,23.0,6.0,64.0,3.5,Texas,285494.0,259841.0,71.7
2015,18,Long Beach,3.0,5.0,10.1%,10.0,80%,32.0,$162,19.0,1.6,5.0,1.3,16.0,1.2,2.0,1.1,15.0,,,,,38.0,10.0,63.5,3.5,California,466742.0,462257.0,50.7
2015,19,Henderson,7.8,15.0,10.7%,10.0,50%,16.0,$191,20.0,7.5,20.0,4.1,20.0,2.5,9.0,0.6,8.0,,,,,57.0,14.0,62.5,3.5,Nevada,317610.0,257729.0,106.2
2015,19,Omaha,7.0,14.0,13.4%,14.0,78%,30.0,$74,7.0,1.9,6.0,0.5,5.0,4.3,18.0,0.7,9.0,,,,,38.0,10.0,62.5,3.5,Nebraska,486051.0,408958.0,133.2
2015,19,Philadelphia,3.6,7.0,13.0%,13.0,93%,38.0,$61,6.0,4.1,17.0,0.3,3.0,1.6,5.0,2.1,20.0,,,,,45.0,11.0,62.5,3.5,Pennsylvania,1603797.0,1526006.0,134.4
2015,22,Honolulu,2.3,4.0,33.0%,20.0,84%,34.0,$46,4.0,3.9,16.0,0.6,7.0,1.3,3.0,1.9,20.0,,,,,46.0,12.0,61.5,3.5,Hawaii,350964.0,337256.0,60.5
2015,22,Milwaukee,4.6,9.0,8.8%,8.0,88%,36.0,$86,9.0,4.6,19.0,0.5,6.0,2.6,9.0,0.9,12.0,,,,,46.0,12.0,61.5,3.5,Wisconsin,577222.0,594833.0,96.2
2015,24,Anchorage,4.4,8.0,84.6%,20.0,71%,26.0,$74,8.0,2.7,10.0,2.0,20.0,2.8,10.0,0.3,3.0,,,,,43.0,11.0,61.0,3.5,Alaska,291247.0,291826.0,1706.8
2015,24,Lincoln,6.5,13.0,5.8%,5.0,86%,34.0,$89,10.0,2.0,7.0,0.7,9.0,4.7,20.0,0.5,6.0,,,,,42.0,11.0,61.0,3.5,Nebraska,291082.0,258379.0,97.7
2015,24,Pittsburgh,1.7,3.0,9.8%,9.0,84%,34.0,$82,9.0,3.5,14.0,2.0,20.0,4.2,18.0,1.6,20.0,,,,,72.0,18.0,61.0,3.5,Pennsylvania,302971.0,305704.0,55.4
2015,24,Raleigh,4.4,8.0,14.2%,15.0,54%,18.0,$157,18.0,5.5,20.0,0.7,8.0,2.2,8.0,1.7,20.0,,,,,56.0,14.0,61.0,3.5,North Carolina,467665.0,403892.0,145.1
2015,24,Virginia Beach,4.1,8.0,15.6%,16.0,58%,20.0,$157,18.0,3.4,14.0,0.7,8.0,4.1,17.0,0.3,3.0,,,,,42.0,11.0,61.0,3.5,Virginia,459470.0,437994.0,244.7
2015,29,Kansas City,11.6,20.0,9.1%,9.0,65%,24.0,$116,13.0,1.6,5.0,0.6,8.0,2.2,7.0,0.4,5.0,,,,,25.0,6.0,60.0,3.5,Missouri,508090.0,459787.0,314.7
2015,29,Kansas City,11.6,20.0,9.1%,9.0,65%,24.0,$116,13.0,1.6,5.0,0.6,8.0,2.2,7.0,0.4,5.0,,,,,25.0,6.0,60.0,3.5,Kansas,156607.0,145786.0,124.7
2015,29,San Jose,3.9,7.0,14.3%,15.0,71%,26.0,$128,14.0,1.5,4.0,0.9,11.0,2.6,9.0,1.1,15.0,,,,,39.0,10.0,60.0,3.5,California,1013240.0,945942.0,178.3
2015,31,Austin,10.1,20.0,14.5%,15.0,48%,16.0,$83,9.0,1.7,6.0,1.4,18.0,1.2,3.0,0.6,7.0,,,,,34.0,9.0,57.5,3.0,Texas,961855.0,790390.0,319.9
2015,31,Jersey City,0.6,1.0,17.9%,19.0,91%,36.0,$24,1.0,2.6,10.0,2.3,20.0,1.4,3.0,1.0,14.0,,,,,47.0,12.0,57.5,3.0,New Jersey,292449.0,247597.0,14.7
2015,31,New Orleans,1.8,3.0,25.3%,20.0,76%,30.0,$84,9.0,1.7,5.0,0.5,6.0,2.6,9.0,0.5,7.0,,,,,27.0,7.0,57.5,3.0,Louisiana,383997.0,343829.0,169.5
2015,34,Tampa,4.6,9.0,6.9%,6.0,60%,22.0,$127,14.0,4.9,20.0,2.8,20.0,2.3,8.0,1.8,20.0,,,,,68.0,17.0,56.5,3.0,Florida,384959.0,335709.0,114.0
2015,35,Las Vegas,7.8,15.0,3.5%,2.0,58%,20.0,$163,19.0,0.9,1.0,3.6,20.0,3.0,12.0,0.8,10.0,,,,,43.0,11.0,56.0,3.0,Nevada,641903.0,583756.0,141.8
2015,35,St. Louis,1.4,2.0,9.4%,9.0,86%,34.0,$101,11.0,2.0,7.0,1.6,20.0,2.4,8.0,0.6,8.0,,,,,43.0,11.0,56.0,3.0,Missouri,301578.0,319294.0,61.7
2015,37,Phoenix,14.4,20.0,15.0%,16.0,45%,14.0,$98,11.0,0.9,2.0,0.4,4.0,1.7,5.0,0.5,7.0,,,,,18.0,5.0,55.0,3.0,Arizona,1608139.0,1445632.0,518.0
2015,38,Cleveland,3.6,7.0,6.4%,5.0,79%,30.0,$91,10.0,5.9,20.0,0.5,6.0,2.9,11.0,1.1,16.0,,,,,53.0,13.0,54.0,3.0,Ohio,372624.0,396815.0,77.7
2015,38,Colorado Springs,6.6,13.0,9.3%,9.0,70%,26.0,$51,5.0,2.9,11.0,1.8,20.0,3.1,12.0,0.3,3.0,,,,,46.0,12.0,54.0,3.0,Colorado,478961.0,416427.0,195.4
2015,40,Baltimore,0.8,1.0,9.6%,9.0,85%,34.0,$62,6.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,19.0,,,,,40.0,10.0,50.0,2.5,Maryland,585708.0,620961.0,80.9
2015,40,Buffalo,1.1,2.0,7.5%,7.0,85%,34.0,$56,5.0,5.8,20.0,0.8,10.0,2.4,8.0,0.7,9.0,,,,,47.0,12.0,50.0,2.5,New York,278349.0,261310.0,40.4
2015,40,Miami,1.9,3.0,6.3%,5.0,78%,30.0,$91,10.0,3.4,14.0,0.7,9.0,1.4,4.0,1.5,20.0,,,,,47.0,12.0,50.0,2.5,Florida,442241.0,399457.0,36.0
2015,40,Riverside,12.7,20.0,7.3%,6.0,46%,14.0,$88,9.0,2.5,9.0,1.3,16.0,1.4,4.0,1.1,16.0,,,,,45.0,11.0,50.0,2.5,California,314998.0,303871.0,81.2
2015,40,Dallas,7.2,14.0,12.6%,13.0,58%,20.0,$62,6.0,2.6,10.0,0.4,4.0,1.7,5.0,0.7,9.0,,,,,28.0,7.0,50.0,2.5,Texas,1304379.0,1197816.0,339.6
2015,45,Corpus Christi,3.3,6.0,8.0%,7.0,72%,28.0,$59,6.0,2.8,11.0,0.0,0.0,4.5,19.0,0.9,12.0,,,,,42.0,11.0,48.5,2.5,Texas,317863.0,305215.0,162.2
2015,45,Greensboro,4.7,9.0,9.1%,9.0,60%,22.0,$72,7.0,2.3,8.0,0.7,9.0,3.7,15.0,0.9,12.0,,,,,44.0,11.0,48.5,2.5,North Carolina,299035.0,269666.0,129.6
2015,45,Tulsa,9.7,19.0,7.6%,7.0,56%,20.0,$43,4.0,2.2,8.0,0.5,6.0,2.8,11.0,0.7,8.0,,,,,33.0,8.0,48.5,2.5,Oklahoma,413066.0,391906.0,197.5
2015,48,Arlington,14.1,20.0,7.7%,7.0,55%,18.0,$86,9.0,0.7,1.0,0.3,3.0,1.3,3.0,0.3,3.0,,,,,10.0,3.0,47.5,2.5,Texas,394266.0,365438.0,95.9
2015,48,Atlanta,3.1,6.0,6.1%,5.0,66%,24.0,$98,11.0,2.9,11.0,0.4,4.0,2.5,9.0,1.5,20.0,,,,,44.0,11.0,47.5,2.5,Georgia,498715.0,420003.0,135.3
2015,50,Bakersfield,9.4,18.0,5.9%,5.0,42%,12.0,$96,10.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,44.0,11.0,46.5,2.5,California,403455.0,347483.0,149.8
2015,51,Anaheim,8.7,17.0,7.5%,7.0,61%,22.0,$65,6.0,1.4,4.0,0.3,3.0,1.4,3.0,0.2,2.0,,,,,12.0,3.0,46.0,2.5,California,346824.0,336265.0,50.3
2015,51,Lexington,11.1,20.0,2.4%,1.0,51%,16.0,$74,7.0,4.0,17.0,1.3,17.0,2.1,7.0,0.3,3.0,,,,,44.0,11.0,46.0,2.5,Kentucky,322570.0,295803.0,283.6
2015,51,Los Angeles,4.5,9.0,14.2%,15.0,55%,18.0,$68,7.0,0.8,1.0,0.3,3.0,1.0,2.0,1.1,16.0,,,,,22.0,6.0,46.0,2.5,California,3898747.0,3792621.0,469.5
2015,51,Nashville,12.9,20.0,10.1%,10.0,38%,8.0,$73,7.0,3.1,12.0,0.8,9.0,2.1,7.0,0.8,11.0,,,,,39.0,10.0,46.0,2.5,Tennessee,689447.0,601222.0,475.8
2015,55,El Paso,3.7,7.0,18.6%,20.0,51%,16.0,$36,3.0,2.4,9.0,0.4,4.0,2.6,9.0,0.8,11.0,,,,,33.0,8.0,45.0,2.5,Texas,678815.0,649121.0,258.4
2015,55,Toledo,5.3,10.0,5.8%,5.0,76%,30.0,$44,4.0,1.9,6.0,0.4,4.0,2.8,10.0,0.1,1.0,,,,,21.0,5.0,45.0,2.5,Ohio,270871.0,287208.0,80.5
2015,57,Columbus,7.1,14.0,8.9%,8.0,50%,16.0,$76,8.0,1.8,6.0,0.6,7.0,1.8,6.0,0.7,9.0,,,,,28.0,7.0,44.0,2.0,Ohio,905748.0,787033.0,220.0
2015,57,Columbus,7.1,14.0,8.9%,8.0,50%,16.0,$76,8.0,1.8,6.0,0.6,7.0,1.8,6.0,0.7,9.0,,,,,28.0,7.0,44.0,2.0,Georgia,206922.0,189885.0,216.5
2015,58,Chula Vista,6.8,13.0,8.0%,7.0,52%,18.0,$40,3.0,2.1,7.0,1.2,15.0,3.0,11.0,0.7,9.0,,,,,42.0,11.0,43.5,2.0,California,275487.0,243916.0,49.6
2015,58,Houston,5.1,10.0,14.3%,15.0,48%,16.0,$38,3.0,2.3,9.0,0.7,8.0,2.1,7.0,0.7,9.0,,,,,33.0,8.0,43.5,2.0,Texas,2304580.0,2100263.0,640.4
2015,60,Detroit,2.4,4.0,6.4%,5.0,78%,30.0,$19,1.0,3.0,12.0,0.6,7.0,4.5,19.0,0.4,4.0,,,,,42.0,11.0,42.5,2.0,Michigan,639111.0,713777.0,138.7
2015,60,Fort Worth,7.5,15.0,5.5%,4.0,54%,18.0,$83,9.0,1.4,4.0,0.1,1.0,2.3,8.0,0.6,8.0,,,,,21.0,5.0,42.5,2.0,Texas,918915.0,741206.0,342.9
2015,60,San Antonio,11.4,20.0,8.7%,8.0,34%,6.0,$100,11.0,1.6,5.0,0.4,5.0,1.6,4.0,0.6,8.0,,,,,22.0,6.0,42.5,2.0,Texas,1434625.0,1327407.0,498.8
2015,63,Newark,1.0,1.0,6.1%,5.0,90%,36.0,$41,3.0,1.5,4.0,0.0,0.0,0.8,1.0,0.9,12.0,,,,,17.0,4.0,41.0,2.0,New Jersey,311549.0,277140.0,24.1
2015,64,Stockton,5.4,10.0,3.0%,1.0,71%,26.0,$21,1.0,3.6,15.0,1.0,13.0,2.4,8.0,0.4,5.0,,,,,41.0,10.0,40.0,2.0,California,320804.0,291707.0,62.2
2015,64,Tucson,4.3,8.0,2.7%,1.0,56%,20.0,$93,10.0,1.2,3.0,1.0,12.0,3.6,14.0,0.6,8.0,,,,,37.0,9.0,40.0,2.0,Arizona,542629.0,520116.0,241.0
2015,64,Wichita,10.8,20.0,4.7%,3.0,50%,16.0,$47,4.0,1.0,2.0,0.5,6.0,2.1,7.0,0.5,6.0,,,,,21.0,5.0,40.0,2.0,Kansas,397532.0,382368.0,162.0
2015,67,Memphis,10.0,20.0,4.8%,3.0,41%,10.0,$57,5.0,2.9,11.0,0.5,5.0,1.8,5.0,0.9,13.0,,,,,34.0,9.0,39.0,2.0,Tennessee,633104.0,646889.0,297.0
2015,68,Jacksonville,5.6,11.0,14.1%,15.0,33%,6.0,$35,3.0,1.7,6.0,0.4,4.0,3.4,13.0,1.4,20.0,,,,,43.0,11.0,38.5,2.0,Florida,949611.0,821784.0,747.3
2015,69,Santa Ana,6.0,12.0,3.0%,1.0,71%,26.0,$42,3.0,1.3,3.0,0.0,0.0,1.3,3.0,0.5,7.0,,,,,13.0,3.0,37.5,1.5,California,310227.0,324528.0,27.3
2015,70,Mesa,3.1,6.0,2.8%,1.0,64%,24.0,$72,7.0,2.7,10.0,0.4,5.0,1.4,4.0,0.2,2.0,,,,,21.0,5.0,36.0,1.5,Arizona,504258.0,439041.0,138.7
2015,70,Oklahoma City,6.7,13.0,6.9%,6.0,42%,12.0,$56,5.0,1.4,4.0,0.5,6.0,1.9,6.0,0.8,11.0,,,,,27.0,7.0,36.0,1.5,Oklahoma,681054.0,579999.0,606.2
2015,72,Louisville,7.7,15.0,6.7%,6.0,33%,6.0,$51,5.0,2.4,9.0,0.8,10.0,1.8,5.0,0.4,5.0,,,,,29.0,7.0,32.5,1.5,Kentucky,633045.0,597337.0,263.5
2015,73,Indianapolis,10.3,20.0,5.0%,4.0,33%,6.0,$27,2.0,2.2,8.0,0.5,5.0,1.5,4.0,0.5,7.0,,,,,24.0,6.0,32.0,1.5,Indiana,887642.0,820445.0,361.6
2015,74,Charlotte,16.8,20.0,5.6%,4.0,27%,2.0,$51,5.0,1.1,3.0,0.6,7.0,1.8,6.0,0.5,6.0,,,,,22.0,6.0,31.0,1.5,North Carolina,874579.0,731424.0,308.3
2015,74,Fresno,5.0,10.0,3.2%,1.0,54%,18.0,$39,3.0,0.8,1.0,1.0,12.0,1.2,3.0,0.3,3.0,,,,,19.0,5.0,31.0,1.5,California,542107.0,494665.0,115.2
2014,1,Minneapolis,7.1,13.0,14.9%,15.0,94%,38.0,$214,20.0,,,,,2.9,12.0,,,,,,,,,82.0,5.0,Minnesota,429954.0,382578.0,54.0
2014,2,New York,1.1,1.0,20.5%,20.0,97%,40.0,$171,20.0,,,,,2.0,7.0,,,,,,,,,73.5,4.5,New York,8804190.0,8175133.0,300.5
2014,3,Boston,1.0,1.0,16.9%,17.0,97%,40.0,$112,13.0,,,,,3.5,16.0,,,,,,,,,72.5,4.0,Massachusetts,675647.0,617594.0,48.3
2014,3,Portland,4.5,8.0,17.4%,18.0,84%,34.0,$155,20.0,,,,,2.1,7.0,,,,,,,,,72.5,4.0,Oregon,652503.0,583776.0,133.5
2014,3,San Francisco,1.9,3.0,19.0%,20.0,98%,40.0,$216,20.0,,,,,1.6,4.0,,,,,,,,,72.5,4.0,California,873965.0,805235.0,46.9
2014,6,Washington,0.8,1.0,21.9%,20.0,96%,40.0,$353,20.0,,,,,1.8,5.0,,,,,,,,,72.0,4.0,District of Columbia,689545.0,601723.0,61.1
2014,7,Denver,6.3,11.0,8.2%,7.0,84%,34.0,$125,15.0,,,,,3.9,18.0,,,,,,,,,71.0,4.0,Colorado,715522.0,600158.0,153.1
2014,7,Sacramento,5.8,10.0,8.2%,7.0,77%,30.0,$166,20.0,,,,,4.0,18.0,,,,,,,,,71.0,4.0,California,524943.0,466488.0,98.6
2014,9,San Diego,6.8,12.0,23.5%,20.0,76%,30.0,$110,13.0,,,,,2.5,9.0,,,,,,,,,70.0,4.0,California,1386932.0,1307402.0,325.9
2014,10,Aurora,7.9,14.0,10.4%,10.0,85%,34.0,$125,15.0,,,,,2.4,9.0,,,,,,,,,68.5,4.0,Colorado,386261.0,325078.0,160.1
2014,10,Aurora,7.9,14.0,10.4%,10.0,85%,34.0,$125,15.0,,,,,2.4,9.0,,,,,,,,,68.5,4.0,Illinois,180542.0,197899.0,45.0
2014,10,Virginia Beach,4.1,7.0,15.6%,16.0,57%,20.0,$154,19.0,,,,,4.8,20.0,,,,,,,,,68.5,4.0,Virginia,459470.0,437994.0,244.7
2014,12,Omaha,7.0,12.0,13.3%,13.0,76%,30.0,$64,6.0,,,,,4.4,20.0,,,,,,,,,67.5,4.0,Nebraska,486051.0,408958.0,133.2
2014,13,Oakland,2.5,4.0,18.3%,19.0,85%,34.0,$141,17.0,,,,,1.8,6.0,,,,,,,,,67.0,4.0,California,440646.0,390724.0,55.9
